,LATITUDE,LONGITUDE,EXCEED_SPEED_LIMIT_I
424235,41.946755376,-87.70543091,Y
424363,41.852141307,-87.68575264200001,N
424366,41.852141307,-87.68575264200001,N
424369,41.852141307,-87.68575264200001,N
424372,41.852141307,-87.68575264200001,N
424375,41.852141307,-87.68575264200001,N
424378,41.852141307,-87.68575264200001,N
424381,41.852141307,-87.68575264200001,N
424384,41.852141307,-87.68575264200001,N
424387,41.852141307,-87.68575264200001,N
424390,41.852141307,-87.68575264200001,N
424393,41.852141307,-87.68575264200001,N
425165,41.761695634,-87.64289044200001,Y
426665,41.95215796,-87.80590268200001,Y
426667,41.95215796,-87.80590268200001,Y
426899,41.816394534000004,-87.63134009,Y
426901,41.816394534000004,-87.63134009,Y
426927,41.941483405,-87.761964533,Y
428066,41.91360973,-87.687160333,Y
429206,41.750314985,-87.66479716,Y
429208,41.750314985,-87.66479716,Y
429284,41.969439856,-87.64807149399999,N
429286,41.969439856,-87.64807149399999,N
429288,41.969439856,-87.64807149399999,N
429597,41.864669218,-87.728647729,Y
429600,41.864669218,-87.728647729,Y
429655,41.733187965999996,-87.585712698,Y
429657,41.733187965999996,-87.585712698,Y
430046,41.869352109,-87.74916732,Y
430176,41.921106211,-87.77795814299999,Y
430178,41.921106211,-87.77795814299999,Y
430180,41.921106211,-87.77795814299999,Y
430474,41.768258601,-87.680218111,N
430476,41.768258601,-87.680218111,N
431522,41.961139126,-87.69854238200001,Y
431524,41.961139126,-87.69854238200001,Y
431526,41.961139126,-87.69854238200001,Y
433311,41.779589311,-87.663888128,Y
433313,41.779589311,-87.663888128,Y
433792,41.762361918,-87.586377235,Y
433794,41.762361918,-87.586377235,Y
433897,41.898461658,-87.61834345700001,Y
433900,41.898461658,-87.61834345700001,Y
433903,41.898461658,-87.61834345700001,Y
433906,41.898461658,-87.61834345700001,Y
434001,41.872762897,-87.735354516,Y
434002,41.872762897,-87.735354516,N
434003,41.872762897,-87.735354516,Y
434004,41.872762897,-87.735354516,N
434106,41.85768879,-87.66601181600001,Y
434108,41.85768879,-87.66601181600001,Y
435402,41.910517299999995,-87.667906531,N
435404,41.910517299999995,-87.667906531,N
437258,41.873912969,-87.695303719,Y
437844,41.97778468,-87.787982164,Y
437850,41.97778468,-87.787982164,Y
437856,41.97778468,-87.787982164,Y
437862,41.97778468,-87.787982164,Y
437868,41.97778468,-87.787982164,Y
437894,41.77653461,-87.58505595700001,Y
437896,41.77653461,-87.58505595700001,Y
437898,41.77653461,-87.58505595700001,Y
438033,41.900934459,-87.62400826,Y
438035,41.900934459,-87.62400826,Y
438037,41.900934459,-87.62400826,Y
438817,41.873581225,-87.715805351,Y
438819,41.873581225,-87.715805351,Y
440305,41.921210099,-87.785221874,N
440307,41.921210099,-87.785221874,N
440309,41.921210099,-87.785221874,N
440311,41.921210099,-87.785221874,N
441136,41.836383166,-87.666535142,Y
441137,41.836383166,-87.666535142,N
441227,41.844358906,-87.64628232,Y
441230,41.844358906,-87.64628232,Y
441233,41.844358906,-87.64628232,Y
441236,41.844358906,-87.64628232,Y
441239,41.844358906,-87.64628232,Y
441242,41.844358906,-87.64628232,Y
441697,41.970038169,-87.76691873600001,Y
441864,41.858979828,-87.72463886,Y
441867,41.858979828,-87.72463886,Y
441870,41.858979828,-87.72463886,Y
441873,41.858979828,-87.72463886,Y
441876,41.858979828,-87.72463886,Y
441879,41.858979828,-87.72463886,Y
442110,41.937738484,-87.637126693,Y
442275,41.688532203,-87.679648668,N
443029,41.736455045999996,-87.61467291299999,Y
443030,41.736455045999996,-87.61467291299999,Y
443031,41.736455045999996,-87.61467291299999,Y
443034,41.89601896,-87.677178616,N
443036,41.89601896,-87.677178616,N
443038,41.89601896,-87.677178616,N
443040,41.89601896,-87.677178616,N
443042,41.89601896,-87.677178616,N
443044,41.89601896,-87.677178616,N
443046,41.89601896,-87.677178616,N
443571,41.722843432,-87.553779298,Y
443573,41.722843432,-87.553779298,Y
443718,41.760174714,-87.576316694,Y
443720,41.760174714,-87.576316694,Y
444092,41.858763642,-87.724376935,Y
444094,41.858763642,-87.724376935,Y
444096,41.858763642,-87.724376935,Y
444098,41.858763642,-87.724376935,Y
444671,41.876160528,-87.686125875,N
444673,41.876160528,-87.686125875,N
444675,41.876160528,-87.686125875,N
444677,41.876160528,-87.686125875,N
444679,41.876160528,-87.686125875,N
444681,41.876160528,-87.686125875,N
444912,41.786754448,-87.701993265,Y
444914,41.786754448,-87.701993265,Y
446191,41.942319899,-87.639631796,Y
446194,41.942319899,-87.639631796,Y
446197,41.942319899,-87.639631796,Y
446357,41.808610214,-87.693140679,Y
446359,41.808610214,-87.693140679,Y
446361,41.808610214,-87.693140679,Y
446363,41.808610214,-87.693140679,Y
446365,41.808610214,-87.693140679,Y
446745,41.718400752,-87.620660691,N
446830,41.755719441,-87.663717784,Y
446833,41.755719441,-87.663717784,Y
446836,41.755719441,-87.663717784,Y
446839,41.755719441,-87.663717784,Y
446842,41.755719441,-87.663717784,Y
446845,41.755719441,-87.663717784,Y
446848,41.755719441,-87.663717784,Y
446851,41.755719441,-87.663717784,Y
447574,41.785888494,-87.723106591,Y
447576,41.785888494,-87.723106591,Y
449129,42.016843818000005,-87.683147814,N
449131,42.016843818000005,-87.683147814,N
449589,41.818946206999996,-87.704251432,Y
449591,41.818946206999996,-87.704251432,N
449592,41.818946206999996,-87.704251432,Y
449594,41.818946206999996,-87.704251432,N
449595,41.818946206999996,-87.704251432,Y
449597,41.818946206999996,-87.704251432,N
450040,41.881640275,-87.75034304299999,Y
450042,41.881640275,-87.75034304299999,Y
450076,41.75120326,-87.602898979,Y
450078,41.75120326,-87.602898979,Y
450687,41.701588518,-87.628277705,Y
450689,41.701588518,-87.628277705,Y
450764,41.760710264000004,-87.56655643299999,Y
450767,41.760710264000004,-87.56655643299999,Y
450770,41.760710264000004,-87.56655643299999,Y
450773,41.760710264000004,-87.56655643299999,Y
450776,41.760710264000004,-87.56655643299999,Y
450779,41.760710264000004,-87.56655643299999,Y
451086,41.854177945,-87.73444264700001,Y
451544,41.688091731,-87.623116673,Y
451546,41.688091731,-87.623116673,Y
451548,41.688091731,-87.623116673,Y
451550,41.688091731,-87.623116673,Y
453339,41.890878326999996,-87.62519854700001,N
453341,41.890878326999996,-87.62519854700001,N
453929,41.852759186,-87.63074845700001,Y
453930,41.852759186,-87.63074845700001,Y
453931,41.852759186,-87.63074845700001,Y
454110,41.682509908,-87.620803403,Y
454112,41.682509908,-87.620803403,Y
455010,41.765393608000004,-87.625050475,Y
455402,41.965204856999996,-87.679166423,N
455598,41.736182571,-87.643659815,Y
455600,41.736182571,-87.643659815,Y
456020,41.750891046999996,-87.625968505,Y
456025,41.750891046999996,-87.625968505,Y
456030,41.750891046999996,-87.625968505,Y
456035,41.750891046999996,-87.625968505,Y
456040,41.750891046999996,-87.625968505,Y
456045,41.750891046999996,-87.625968505,Y
456050,41.750891046999996,-87.625968505,Y
456055,41.750891046999996,-87.625968505,Y
456060,41.750891046999996,-87.625968505,Y
456065,41.750891046999996,-87.625968505,Y
456070,41.750891046999996,-87.625968505,Y
456075,41.750891046999996,-87.625968505,Y
456632,41.879967095,-87.74511338200001,Y
456634,41.879967095,-87.74511338200001,Y
456636,41.879967095,-87.74511338200001,Y
456638,41.879967095,-87.74511338200001,Y
456640,41.879967095,-87.74511338200001,Y
457553,42.007427609000004,-87.68246455799999,Y
457555,42.007427609000004,-87.68246455799999,Y
457557,42.007427609000004,-87.68246455799999,Y
458148,41.785038766999996,-87.64993035299999,Y
458150,41.785038766999996,-87.64993035299999,Y
460749,41.670450663000004,-87.638327165,Y
460751,41.670450663000004,-87.638327165,Y
460753,41.670450663000004,-87.638327165,Y
461586,41.999066946,-87.69983577299999,Y
462259,41.885490997,-87.707391829,Y
462261,41.885490997,-87.707391829,Y
463424,41.917815904,-87.68877882700001,Y
463425,41.917815904,-87.68877882700001,Y
463569,41.892202981,-87.634227899,Y
463572,41.892202981,-87.634227899,Y
463575,41.892202981,-87.634227899,Y
463578,41.892202981,-87.634227899,Y
463718,41.706300277,-87.700714103,Y
463720,41.706300277,-87.700714103,Y
464816,41.996027563,-87.764253591,N
464818,41.996027563,-87.764253591,N
464944,41.945805118,-87.78393845,Y
464947,41.945805118,-87.78393845,Y
464950,41.945805118,-87.78393845,Y
464953,41.945805118,-87.78393845,Y
464956,41.945805118,-87.78393845,Y
464959,41.945805118,-87.78393845,Y
465325,41.924090199,-87.76605353,Y
465327,41.924090199,-87.76605353,Y
465329,41.924090199,-87.76605353,Y
465331,41.924090199,-87.76605353,Y
465478,41.800091534,-87.72321361200001,Y
465483,41.800091534,-87.72321361200001,Y
465488,41.800091534,-87.72321361200001,Y
465493,41.800091534,-87.72321361200001,Y
465498,41.800091534,-87.72321361200001,Y
465503,41.800091534,-87.72321361200001,Y
466233,41.892281276,-87.72369603899999,Y
467338,41.673864485,-87.641629854,N
467340,41.673864485,-87.641629854,N
468130,41.677760393,-87.65366213799999,N
468132,41.677760393,-87.65366213799999,N
468842,41.93692471,-87.756479212,N
468887,41.737042973,-87.56569695299999,Y
468889,41.737042973,-87.56569695299999,Y
468891,41.737042973,-87.56569695299999,Y
470506,41.744000873000005,-87.593276245,Y
470508,41.744000873000005,-87.593276245,Y
470510,41.744000873000005,-87.593276245,Y
470512,41.744000873000005,-87.593276245,Y
470514,41.744000873000005,-87.593276245,Y
472218,41.875869062,-87.621690447,Y
472219,41.875869062,-87.621690447,Y
472242,41.873736731,-87.71090600299999,Y
472244,41.873736731,-87.71090600299999,Y
472246,41.873736731,-87.71090600299999,Y
472460,41.879593264,-87.629501012,N
472462,41.879593264,-87.629501012,N
472965,41.736201571,-87.67265263799999,Y
472967,41.736201571,-87.67265263799999,Y
473087,41.730763029,-87.625432106,Y
473089,41.730763029,-87.625432106,Y
473091,41.730763029,-87.625432106,Y
474068,41.924639033000005,-87.72304514700001,Y
474070,41.924639033000005,-87.72304514700001,Y
474072,41.924639033000005,-87.72304514700001,Y
474074,41.924639033000005,-87.72304514700001,Y
474076,41.924639033000005,-87.72304514700001,Y
474078,41.924639033000005,-87.72304514700001,Y
474080,41.924639033000005,-87.72304514700001,Y
474158,41.72374653,-87.587245459,Y
474159,41.72374653,-87.587245459,Y
475173,41.767037815,-87.567785229,Y
475357,41.893120167,-87.63109223,Y
475359,41.893120167,-87.63109223,Y
476092,41.900587165,-87.632692236,Y
476094,41.900587165,-87.632692236,Y
476096,41.900587165,-87.632692236,Y
476098,41.900587165,-87.632692236,Y
478406,41.903745557,-87.648167011,Y
478407,41.903745557,-87.648167011,Y
478408,41.903745557,-87.648167011,Y
478409,41.903745557,-87.648167011,Y
479952,41.760227508,-87.61044420299999,N
481540,41.756400407,-87.62486968600001,Y
481543,41.756400407,-87.62486968600001,Y
481546,41.756400407,-87.62486968600001,Y
481605,41.811527768000005,-87.732550965,Y
482257,41.792501646999995,-87.715911782,Y
482259,41.792501646999995,-87.715911782,Y
482261,41.792501646999995,-87.715911782,Y
482799,41.765607122,-87.609366592,Y
482800,41.765607122,-87.609366592,Y
482801,41.765607122,-87.609366592,Y
482860,41.712834885,-87.535128948,Y
482864,41.712834885,-87.535128948,Y
482868,41.712834885,-87.535128948,Y
482872,41.712834885,-87.535128948,Y
484026,41.875187034,-87.723160487,N
484028,41.875187034,-87.723160487,N
484412,41.880911663,-87.719835994,Y
484413,41.880911663,-87.719835994,N
484414,41.880911663,-87.719835994,Y
484415,41.880911663,-87.719835994,N
484416,41.880911663,-87.719835994,Y
484417,41.880911663,-87.719835994,N
485058,41.913110532,-87.76450262899999,Y
485060,41.913110532,-87.76450262899999,Y
485062,41.913110532,-87.76450262899999,Y
485064,41.913110532,-87.76450262899999,Y
485066,41.913110532,-87.76450262899999,Y
485255,41.924856679,-87.703879468,Y
485276,41.758373367,-87.610396963,Y
485278,41.758373367,-87.610396963,Y
485407,41.741166985,-87.585890236,Y
485410,41.741166985,-87.585890236,Y
486187,41.8734539,-87.698397323,Y
486189,41.8734539,-87.698397323,Y
486191,41.8734539,-87.698397323,Y
486381,41.87455188,-87.720453659,Y
486383,41.87455188,-87.720453659,Y
486394,41.772311366,-87.649599279,N
486397,41.772311366,-87.649599279,N
486400,41.772311366,-87.649599279,N
486403,41.772311366,-87.649599279,N
486406,41.772311366,-87.649599279,N
486548,41.90888594,-87.765732501,Y
486552,41.90888594,-87.765732501,Y
486556,41.90888594,-87.765732501,Y
486560,41.90888594,-87.765732501,Y
486564,41.90888594,-87.765732501,Y
486568,41.90888594,-87.765732501,Y
487318,41.791451493000004,-87.579849943,Y
487320,41.791451493000004,-87.579849943,Y
489416,41.780112179,-87.616559056,Y
489418,41.780112179,-87.616559056,Y
489698,41.774285278,-87.636753052,Y
489700,41.774285278,-87.636753052,Y
489750,41.941958721,-87.793258201,Y
490477,41.871197637,-87.744778751,Y
490479,41.871197637,-87.744778751,Y
491093,41.697640985,-87.55967873,Y
491094,41.697640985,-87.55967873,Y
491095,41.697640985,-87.55967873,Y
491782,41.680901249,-87.658911069,Y
492661,41.79218869,-87.64403565299999,N
493042,41.866108415999996,-87.737284985,Y
493045,41.866108415999996,-87.737284985,Y
493048,41.866108415999996,-87.737284985,Y
493051,41.866108415999996,-87.737284985,Y
493054,41.866108415999996,-87.737284985,Y
494153,41.812423089,-87.70719302299999,Y
494353,41.876321314,-87.67563017299999,Y
494355,41.876321314,-87.67563017299999,Y
494400,41.882728297,-87.702137873,Y
494403,41.882728297,-87.702137873,Y
495113,41.883846198,-87.74770037299999,N
495461,41.849311584,-87.714781915,Y
495467,41.849311584,-87.714781915,Y
495473,41.849311584,-87.714781915,Y
495479,41.849311584,-87.714781915,Y
496341,41.685061162,-87.65193886799999,Y
496343,41.685061162,-87.65193886799999,Y
496597,41.744151639,-87.58594506700001,N
496599,41.744151639,-87.58594506700001,N
496899,41.752849613,-87.583193973,Y
496903,41.752849613,-87.583193973,Y
496907,41.752849613,-87.583193973,Y
496911,41.752849613,-87.583193973,Y
496915,41.752849613,-87.583193973,Y
496919,41.752849613,-87.583193973,Y
496923,41.752849613,-87.583193973,Y
497119,41.893467735,-87.711522739,Y
497141,41.863043255,-87.70807044799999,Y
497143,41.863043255,-87.70807044799999,Y
497145,41.863043255,-87.70807044799999,Y
497147,41.863043255,-87.70807044799999,Y
497331,41.927736015,-87.76627255700001,Y
497644,41.889338509,-87.629839263,Y
497649,41.889338509,-87.629839263,Y
497654,41.889338509,-87.629839263,Y
497659,41.889338509,-87.629839263,Y
497664,41.889338509,-87.629839263,Y
497669,41.889338509,-87.629839263,Y
497764,41.749407673,-87.71708253700001,N
497766,41.749407673,-87.71708253700001,N
497768,41.749407673,-87.71708253700001,N
497959,41.870595222,-87.74259154100001,Y
497961,41.870595222,-87.74259154100001,Y
497963,41.870595222,-87.74259154100001,Y
498714,41.888804502,-87.758783181,N
498716,41.888804502,-87.758783181,N
498826,41.708826038000005,-87.643029096,Y
498828,41.708826038000005,-87.643029096,Y
498934,41.997280415,-87.709281894,N
498941,41.997280415,-87.709281894,N
499188,41.780349967,-87.61556531299999,Y
499190,41.780349967,-87.61556531299999,Y
499192,41.780349967,-87.61556531299999,Y
499395,41.917647288000005,-87.658691316,N
499397,41.917647288000005,-87.658691316,N
499947,41.735723448,-87.67620922399999,Y
499949,41.735723448,-87.67620922399999,Y
500770,41.982915567,-87.71479558600001,Y
500773,41.982915567,-87.71479558600001,Y
500796,41.706265823,-87.66221214299999,Y
500798,41.706265823,-87.66221214299999,Y
500800,41.706265823,-87.66221214299999,Y
501984,41.722449456999996,-87.585003569,Y
501990,41.722449456999996,-87.585003569,Y
501996,41.722449456999996,-87.585003569,Y
502002,41.722449456999996,-87.585003569,Y
502008,41.722449456999996,-87.585003569,Y
502014,41.722449456999996,-87.585003569,Y
502020,41.722449456999996,-87.585003569,Y
503324,41.772910034,-87.615594705,Y
503326,41.772910034,-87.615594705,Y
503364,41.898317192,-87.77032026799999,N
503366,41.898317192,-87.77032026799999,N
503919,41.684683260999996,-87.66789301700001,Y
503921,41.684683260999996,-87.66789301700001,Y
503923,41.684683260999996,-87.66789301700001,Y
504609,41.816901708,-87.724051536,N
504612,41.816901708,-87.724051536,N
504615,41.816901708,-87.724051536,N
504618,41.816901708,-87.724051536,N
504621,41.816901708,-87.724051536,N
504651,41.886926623,-87.72673008,Y
505453,41.773642487,-87.74078077700001,N
505823,41.736376037,-87.625621311,Y
505825,41.736376037,-87.625621311,Y
505858,41.899228025,-87.715155084,N
505860,41.899228025,-87.715155084,N
506065,41.852217997,-87.66617016200001,Y
506067,41.852217997,-87.66617016200001,Y
506520,41.760629544000004,-87.57603342,N
506524,41.760629544000004,-87.57603342,N
506528,41.760629544000004,-87.57603342,N
506906,42.004966257,-87.66348203700001,Y
507022,41.966501141,-87.688987349,N
510652,41.877694095,-87.753529281,Y
510653,41.877694095,-87.753529281,Y
510654,41.877694095,-87.753529281,Y
510655,41.877694095,-87.753529281,Y
512107,41.807657353,-87.73322198,Y
512108,41.807657353,-87.73322198,Y
512194,41.944080991999996,-87.75567250700001,Y
512203,41.796494451,-87.784230397,Y
512564,41.885919646,-87.72596362700001,Y
512566,41.885919646,-87.72596362700001,Y
512649,41.773047821999995,-87.605913053,N
512651,41.773047821999995,-87.605913053,N
512841,41.755719441,-87.663717784,N
512843,41.755719441,-87.663717784,N
513250,41.783109473,-87.62201924799999,Y
513251,41.783109473,-87.62201924799999,Y
515554,41.884242056,-87.61429304100001,N
515630,41.758976979,-87.576962444,Y
515632,41.758976979,-87.576962444,Y
515669,41.905232700999996,-87.728637055,Y
515754,41.902971912,-87.68348493100001,N
515756,41.902971912,-87.68348493100001,N
515758,41.902971912,-87.68348493100001,N
515760,41.902971912,-87.68348493100001,N
515816,41.74973331,-87.56605159700001,Y
515822,41.74973331,-87.56605159700001,Y
516133,42.01928648,-87.67461055,Y
516134,42.01928648,-87.67461055,Y
516237,41.89882199,-87.7065152,N
517105,41.877030911999995,-87.67928584100001,Y
517107,41.877030911999995,-87.67928584100001,Y
517109,41.877030911999995,-87.67928584100001,Y
517249,41.743430167,-87.631937809,Y
517251,41.743430167,-87.631937809,Y
